timestamp,file,permit_no,well_id,year,month,old_value,new_value,action
20260515_052104,usage_montly_2018.csv,W201310006,F-644,2018,6,10858,9807,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310006,F-644,2018,7,14257,13410,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310006,F-644,2018,8,15867,25781,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310006,F-644,2018,9,14041,16182,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310006,F-644,2018,10,22985,8357,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310006,F-644,2018,11,14711,11344,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310006,F-644,2018,12,15471,14996,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310007,F-643,2018,5,0,2,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310007,F-643,2018,7,29,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310007,F-643,2018,8,51,47,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310007,F-643,2018,9,45,21,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310007,F-643,2018,10,6,11,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310007,F-643,2018,11,1,13,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310007,F-643,2018,12,1,11,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,1,6592,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,2,5488,8305,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,3,6713,23017,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,4,6580,25490,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,5,6784,18798,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,6,6012,6721,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,7,19550,79,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,8,26090,7562,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,9,23071,24522,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,10,15572,21375,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,11,18858,8407,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201310012,F-646,2018,12,22760,20849,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,1,14,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,2,12,8,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,3,14,4548,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,4,15,28122,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,5,14,1774,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,6,14,25452,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,7,13,31072,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,8,0,31619,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,9,0,31405,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,10,4028,31585,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,11,14240,32636,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410029,F-652,2018,12,14593,31112,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,1,,42,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,2,,49,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,3,,39,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,4,,42,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,5,,42,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,6,,40,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,7,2094,42,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,8,3004,4293,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,9,2657,3086,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,10,1,120,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,11,1,125,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201410031,F-653,2018,12,1,122,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,1,4339,177,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,2,3592,464,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,3,4422,367,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,4,4954,912,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,5,4837,920,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,6,4332,977,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,7,4958,721,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,8,7702,2877,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,9,6619,1876,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,10,5782,747,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,11,3355,874,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510020,F-654,2018,12,3775,210,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,1,35,31,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,2,29,40,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,3,36,32,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,4,37,35,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,5,44,33,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,6,38,32,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,7,45,73,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,8,265,558,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,9,222,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,10,75,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,11,2973,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510026,F-659,2018,12,9048,3635,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,1,32,115,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,2,27,109,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,3,33,100,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,4,32,127,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,5,33,277,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,6,23,115,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,7,14,127,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,8,16,176,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,9,5,137,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,10,1,97,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,11,1,112,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201510027,F-660,2018,12,1,108,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,1,6106,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,2,5071,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,3,6224,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,4,6110,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,5,6098,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,6,5609,4419,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,7,9692,3848,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,8,11817,5541,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,9,3137,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,10,,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,11,,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201610021,F-661,2018,12,,0,replaced_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,1,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,2,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,3,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,4,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,5,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,6,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,7,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,8,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,9,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,10,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,11,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201810023,F-667,2018,12,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,1,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,2,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,3,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,4,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,5,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,6,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,7,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,8,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,9,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,10,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,11,,0,added_jeju
20260515_052104,usage_montly_2018.csv,W201910011,F-668,2018,12,,0,added_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,1,15662,16435,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,2,13717,16949,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,3,16862,14984,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,4,17536,15501,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,5,16489,15556,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,6,15823,16121,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,7,16343,15872,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,8,16833,18837,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,9,13872,16340,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,10,15325,14381,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,11,15128,14043,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310610,D-154,2018,12,13899,13742,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,1,,5311,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,2,,5597,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,3,,5129,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,4,,5814,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,5,,5668,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,6,,6236,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,7,,5532,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,8,,8668,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,9,,7036,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,10,,5601,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,11,,5936,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310670,F-044,2018,12,,5201,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,1,7054,4409,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,2,6235,4910,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,3,7685,6037,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,4,8337,5506,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,5,7689,6636,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,6,7427,7283,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,7,7143,5511,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,8,,10264,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,9,,11027,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,10,,4427,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,11,,4268,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199310671,F-053,2018,12,3635,3413,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,1,1300,2280,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,2,1082,1694,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,3,1324,980,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,4,1284,1144,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,5,1335,1027,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,6,1630,1484,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,7,3867,2423,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,8,3938,7338,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,9,3349,1589,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,10,3683,3268,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,11,1841,2600,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330023,F-552,2018,12,1968,1193,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,1,,146,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,2,,14,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,3,,14,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,4,,16,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,5,,14,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,6,,16,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,7,420,16,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,8,697,12,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,9,616,1145,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,10,773,686,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,11,202,823,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330039,F-005,2018,12,1,12,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,1,,4331,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,2,,4476,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,3,,5552,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,4,,6752,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,5,,4682,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,6,,3737,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,7,,3454,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,8,,10220,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,9,,13018,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,10,,20811,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,11,,23469,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330040,F-028,2018,12,,11827,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,1,20925,2284,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,2,17419,3016,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,3,21310,11454,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,4,20662,19957,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,5,21483,23541,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,6,20641,23256,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,7,30611,27693,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,8,31172,31187,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,9,24853,24197,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,10,24120,21611,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,11,19532,20697,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330041,D-219,2018,12,20883,16355,replaced_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,1,,4369,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,2,,3665,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,3,,2831,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,4,,2440,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,5,,2850,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,6,,2759,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,7,,2742,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,8,,7608,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,9,,7210,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,10,,7000,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,11,,11900,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330042,F-046,2018,12,,4668,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,1,,8136,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,2,,10150,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,3,,6424,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,4,,5352,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,5,,9816,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,6,,9910,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,7,,8265,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,8,,21862,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,9,,13037,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,10,,8360,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,11,,12452,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330043,F-016,2018,12,,6569,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330044,D-119,2018,1,,4463,added_jeju
20260515_052104,usage_montly_2018.csv,Y199330044,D-119,2018,2,,4854,added_jeju
